爱建证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
东北证券,东北证券网通一:61.139.133.19:7708,东北证券信用长春网通:61.139.133.19:7808,1 普通交易,登录模式选 "客户号",,,,
东北证券,东北证券网通二:61.138.179.100:7708,东北证券信用长春电信:222.169.229.82:7808,3 融资融券交易,通讯密码(如果所在券商无通讯密码就不填),,,,
东北证券,东北证券网通三:61.139.133.22:7708,东北证券信用北京双线:116.213.69.131:7808,,交易账号(软件自动填,券商通达信软件内股东列表查询结果的资金账号）?,,,
东北证券,东北证券电信一:222.169.229.82:7708,东北证券信用上海电信:222.73.209.72:7808,,,,,,
东北证券,东北证券上海一:222.73.209.72:7708,,,,,,,
东北证券,东北证券上海二:61.152.95.209:7708,,,,,,,
东北证券,东北证券网通四:61.139.133.60:7708,,,,,,,
东北证券,东北证券武汉一:61.183.15.131:7708,,,,,,,
东北证券,东北证券重庆一:61.128.172.161:7708,,,,,,,
东北证券,东北证券杭州一:122.224.69.243:7708,,,,,,,
东北证券,东北证券北京一:116.213.69.131:7708,,,,,,,
东北证券,东北证券江阴一:58.215.78.67:7708,,,,,,,
东北证券,东北证券深圳一:113.105.77.163:7708,,,,,,,
东北证券,,,,,,,,
东海证券,交易服务器,营业部代码,版本号填,,,,,
,,,,,,,,
  7.00（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
东海证券,南方电信主站:58.216.221.142:7808,0010???,,,,,,
,,,,,,,,
  普通交易,登录模式选 "资金帐号",,,,,,,
东海证券,北方网通主站:221.13.144.242:7808,0003???,,,,,,
,,,,,,,,
  信用交易,通讯密码(如果所在券商无通讯密码就不填),,,,,,,
东海证券,南方网通主站:122.195.77.172:7808,,交易账号(打开券商通达信软件，股东列表查询结果的资金账号就是交易账号）?,,,,,
东海证券,北方电信主站:222.88.72.142:7808,,,,,,,
东海证券,南方移动主站:211.143.226.42:7808,,,,,,,
东海证券,北方移动主站:221.176.136.162:7808,,,,,,,
东海证券,铁通主站:61.233.64.132:7808,,,,,,,
东海证券,南方主站(域名):tdxhq.dhzq.com.cn:7808,,,,,,,
东海证券,北方主站(域名):tdxhq2.dhzq.com.cn:7808,,,,,,,
东海证券,,,,,,,,
第一创业,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
,,,,,,,,
  6.00（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
第一创业,第一创业交易中心(电信1):113.108.112.130:7708,第一创业信用交易中心(电信1):113.108.112.144:7706,1 普通交易,登录模式选 "资金帐号",,,,
第一创业,第一创业交易中心(电信2):113.98.239.243:7708,第一创业信用交易中心(电信2):113.98.239.244:7706,2 融资融券交易,通讯密码(如果所在券商无通讯密码就不填),,,,
第一创业,第一创业交易中心(电信3):121.9.217.6:7708,第一创业信用交易中心(联通1):112.95.158.14:7706,,交易账号(软件自动填,券商通达信软件内股东列表查询结果的资金账号）?,,,
第一创业,第一创业交易中心(电信4):121.9.217.7:7708,第一创业信用交易中心(联通2):210.21.210.144:7706,,,,,,
第一创业,第一创业交易中心(联通1):112.95.158.2:7708,第一创业信用交易中心(移动1):183.239.132.38:7706,,,,,,
第一创业,第一创业交易中心(联通2):210.21.210.133:7708,第一创业信用交易中心(移动2):120.196.127.88:7706,,,,,,
第一创业,第一创业交易中心(联通3):202.108.140.233:7708,,,,,,,
第一创业,第一创业交易中心(联通4):202.108.140.234:7708,,,,,,,
第一创业,第一创业交易中心(移动1):183.239.132.37:7708,,,,,,,
第一创业,第一创业交易中心(移动2):120.196.127.88:7708,,,,,,,
第一创业,,,,,,,,
方正证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
,,,,,,,,
  6.00（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
方正证券,方正证券交易中心:wt5.foundersc.com:7708,方正证券信用交易中心:wt5.foundersc.com:7768,1???,,,,,
,,,,,,,,
  普通交易,登录模式选 "客户号",,,,,,,
方正证券,长沙电信交易一:222.247.45.187:7708,长沙电信信用主站一:222.240.130.21:7768,3???,,,,,
,,,,,,,,
  信用交易,通讯密码(如果所在券商无通讯密码就不填),,,,,,,
方正证券,长沙电信交易二:222.240.130.21:7708,长沙电信信用主站二:222.247.45.187:7768,,交易账号(打开券商通达信软件，股东列表查询结果的资金账号就是交易账号）?,,,,
方正证券,长沙网通交易一:58.20.35.81:7708,长沙网通信用主站一:58.20.35.81:7768,,,,,,
方正证券,长沙铁通交易一:222.51.28.77:7708,杭州电信信用主站一:122.224.113.121:7768,,,,,,
方正证券,杭州电信交易一:122.224.113.121:7708,杭州网通信用主站一:221.12.19.91:7768,,,,,,
方正证券,杭州网通交易一:221.12.19.91:7708,杭州网通信用主站二:218.108.44.151:7768,,,,,,
方正证券,杭州网通交易二:218.108.44.151:7708,,,,,,,
方正证券,,,,,,,,
国盛证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
,,,,,,,,
  6.00（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
国盛证券,国盛证券电信站点1:59.63.158.246:7708,国盛证券信用交易电信站点1:111.75.208.66:7718,1 普通交易,登录模式选 "资金账号",,,,
国盛证券,国盛证券电信站点2:111.75.208.66:7708,国盛证券信用交易电信站点2:59.63.158.246:7718,2 融资融券交易,通讯密码(如果所在券商无通讯密码就不填),,,,
